omega,valid_HR@5,valid_NDCG@5,valid_Precision@5,valid_MAP@5,valid_HR@10,valid_NDCG@10,valid_Precision@10,valid_MAP@10,valid_HR@15,valid_NDCG@15,valid_Precision@15,valid_MAP@15,valid_HR@20,valid_NDCG@20,valid_Precision@20,valid_MAP@20,test_HR@5,test_NDCG@5,test_Precision@5,test_MAP@5,test_HR@10,test_NDCG@10,test_Precision@10,test_MAP@10,test_HR@15,test_NDCG@15,test_Precision@15,test_MAP@15,test_HR@20,test_NDCG@20,test_Precision@20,test_MAP@20
0.01,0.059272992864767685,0.039342492084300636,0.011854598572953104,0.03280895930483008,0.08711163548513962,0.04825086055450396,0.008711163548514018,0.03643046202881017,0.10933198494297433,0.05412077853129044,0.007288798996198019,0.03817179895470808,0.1279566267767852,0.05851517141513531,0.006397831338839754,0.03921509601593852,0.04623855272768133,0.030846251265136022,0.009247710545535982,0.025800606775661764,0.0729816281813585,0.03944731294672292,0.007298162818135586,0.02932242938563525,0.09185909320748356,0.044435605343647475,0.006123939547165368,0.03080307320573647,0.10826450924209226,0.04830478870490138,0.005413225462104881,0.03172100630274562
1,0.04747457722343952,0.03288011826620017,0.009494915444687606,0.02809052943049253,0.06949828642058542,0.03995172062032195,0.0069498286420582684,0.030979781278955443,0.08548233046800383,0.04417759948657452,0.005698822031200076,0.03223518823131172,0.09975279510084836,0.04754492501959658,0.00498763975504259,0.03303484908218477,0.038035844710376986,0.026118871580812865,0.007607168942075206,0.02220770829821909,0.055817742569807295,0.03185917683320317,0.005581774256980533,0.024570914007118343,0.06983538401033766,0.03556605931675122,0.004655692267355724,0.025672616769026838,0.08110006180122478,0.038224631186913334,0.0040550030900611995,0.026304189526995862
0.01,0.051744480026967805,0.03451586622040087,0.010348896005393213,0.028875217708860305,0.0784313725490196,0.043105969569789314,0.00784313725490182,0.03239708490846201,0.09792684982302377,0.04826265441373139,0.006528456654868025,0.03393027043372577,0.11486600370807348,0.05224898938478072,0.005743300185404018,0.03487152973886657,0.037108826338558346,0.024696997048476266,0.007421765267711489,0.02063552259490239,0.057447047586943085,0.031192262782633696,0.005744704758694103,0.023267715236365196,0.07444238440361818,0.03568095692992698,0.004962825626907741,0.024598724059368113,0.08677453789538739,0.03859689521306755,0.004338726894769393,0.0252942039357223
0.1,0.052643406932973764,0.03624434039778012,0.010528681386594395,0.03087392550143285,0.07522894544637339,0.04355315479971897,0.007522894544637126,0.0338936243074116,0.0923928310579246,0.04809467564377535,0.006159522070528101,0.03524468817322359,0.10671947862239452,0.05148315616930411,0.005335973931119977,0.036053315197661875,0.04264284510365751,0.029465882819648917,0.008528569020731258,0.02513390265370724,0.060874206416090794,0.03532169316799388,0.006087420641608853,0.02752725095131978,0.07497612225405921,0.03905551477000281,0.004998408150270475,0.02863953080959673,0.08677453789538739,0.04183862678766843,0.004338726894769393,0.029300003013318275
1,0.04755885162087758,0.0330728324047524,0.009511770324175215,0.028315729348090877,0.07003202427102646,0.04030160008492546,0.007003202427102368,0.03127703803584473,0.08514523287825158,0.04430152629062659,0.005676348858549928,0.03246775510385841,0.09899432552390584,0.047570237812828826,0.004949716276195455,0.03324431768173914,0.038766222821506824,0.027081841924170107,0.007753244564301166,0.023246156151094717,0.05626720602281027,0.032722936639033764,0.005626720602280828,0.025563991913225052,0.06972301814708691,0.03627624642895202,0.004648201209805675,0.026617437316072193,0.0796393055789651,0.03861305591073554,0.003981965278948199,0.027170786406330902
0.1,0.05185684589021855,0.035465162369929026,0.010371369178043361,0.030085959885387075,0.07402101241642789,0.0426061768963983,0.0074021012416425475,0.03301776138663051,0.0914096297544806,0.047196240440670605,0.006093975316965171,0.03437743276568507,0.10624192370357885,0.05069653766286349,0.0053120961851791885,0.03520889473582181,0.04199674138996573,0.029134775999941537,0.008399348277992909,0.024912916455980812,0.06196977358278555,0.03553012673671703,0.006196977358278323,0.02751475470799599,0.07559413450193832,0.03912682403060712,0.005039608966795745,0.028580375885702225,0.08753300747232991,0.04194209148337889,0.0043766503736165285,0.029248012524495496
0.01,0.05345805944154166,0.03593414610539685,0.010691611888307966,0.03018662097121585,0.0788527445362099,0.04410819973491872,0.007885274453620859,0.03353849021302249,0.09862913646834091,0.04933602343546823,0.006575275764555832,0.03509120880181061,0.11478172931063543,0.053141967766291646,0.005739086465532115,0.03599226020343349,0.03840103376594191,0.025343575694512482,0.007680206753188186,0.02107983594583974,0.05907635260407888,0.03198355709331399,0.0059076352604076725,0.023793783670743106,0.0743862014719928,0.0360359966768163,0.004959080098132717,0.025000286870335925,0.08688690375863813,0.038983136425281756,0.004344345187931932,0.025698869781026496
1,0.04755885162087758,0.03277494948843865,0.009511770324175215,0.027930876266457103,0.06972301814708691,0.03989507007649562,0.0069723018147084155,0.03084231145498634,0.08615652564750828,0.044224847424646836,0.005743768376500371,0.03212037118576827,0.10020225855385134,0.047539124656482655,0.005010112927692744,0.03290741020379949,0.03851339962919265,0.02661542986870043,0.0077026799258383336,0.022710077345169284,0.05685712680487668,0.03253185288002966,0.005685712680487465,0.025142798284547845,0.07020057306590258,0.03606158414921901,0.004680038204393383,0.026192500029513448,0.08126861059610091,0.038675723238172276,0.004063430529805007,0.026814551452337906
0.1,0.05180066295859318,0.03565621109227313,0.010360132591718288,0.03036453358802949,0.07514467104893534,0.0431999839537294,0.0075144671048933175,0.03347468245496221,0.09177481881004551,0.04760580054551198,0.00611832125400283,0.03478860253679066,0.10660711275914377,0.05110847635047229,0.005330355637957439,0.03562179135417222,0.041884375526714986,0.028904199200501125,0.008376875105342761,0.024633874562241434,0.06118321254003034,0.03513061476907113,0.006118321254002807,0.02719520313696956,0.07396482948480251,0.03850918962939092,0.004930988632320032,0.02819865124980596,0.08677453789538739,0.041531552144871475,0.004338726894769393,0.02891624216338495
1,0.04789594921062981,0.03321251252618778,0.00957918984212566,0.02840000374552897,0.06961065228383617,0.04021669252125136,0.0069610652283833415,0.03128067209054907,0.08534187313894039,0.04437293975460238,0.005689458209262514,0.032513893052406595,0.09899432552390584,0.047593531059835055,0.004949716276195455,0.033278222024015466,0.03927186920613518,0.02722653117134326,0.007854373841226829,0.023282206865554322,0.05654812068093713,0.03277800803961164,0.005654812068093512,0.025552989422448432,0.069357829091522,0.03616362614068167,0.004623855272768014,0.026558366426477135,0.07969548851059048,0.03859929936313893,0.003984774425529468,0.02713493083750244
0.01,0.04974998595426709,0.03326445634697412,0.009949997190853094,0.02785315654437539,0.07691443339513455,0.041998955437757154,0.00769144333951328,0.03142824146532225,0.09716838024608124,0.04734654778756613,0.006477892016405192,0.03301285598184318,0.11365807067812798,0.05123356866807473,0.005682903533906729,0.03393393342416792,0.03705264340693298,0.024296891957619554,0.007410528681386415,0.020117235050658377,0.0566043036125625,0.03057799227655067,0.0056604303612560495,0.02268536354369836,0.07388055508736446,0.03514149518496376,0.004925370339157495,0.024038954051174077,0.08601606831844485,0.03800012099765958,0.004300803415922259,0.02471534354426616
0.1,0.051716388561155124,0.03574307243810526,0.010343277712230677,0.030505927299286695,0.07444238440361818,0.043018766700243245,0.007444238440361586,0.033466188130776044,0.0925894713186134,0.0478127959778366,0.006172631421240687,0.03488830993466096,0.10646665543008034,0.05108616355575317,0.005323332771504265,0.03566507496049787,0.04067644249676948,0.02844352117908719,0.008135288499353676,0.024429275052905697,0.059750547783583345,0.03460353525940947,0.005975054778358115,0.026966636702436514,0.07404910388224058,0.03839747459908501,0.004936606925482569,0.028101159145740497,0.08506095848081353,0.041000377393404584,0.004253047924040681,0.028721524669922217
1,0.047811674813191755,0.03315134012454476,0.009562334962638048,0.028334456991966045,0.07059385358728018,0.04048655937695124,0.007059385358727738,0.031342473315337,0.08697117815607619,0.044820586484889326,0.005798078543738227,0.03263245531490946,0.10082027080173044,0.048090455914118875,0.005041013540086706,0.0334099767423585,0.038063936176189674,0.026599546100831144,0.007612787235237743,0.02284538457216706,0.057250407326254284,0.032799310443642905,0.005725040732625223,0.02540089420040546,0.07017248160008989,0.03622069377312779,0.004678165440005872,0.02642002741657232,0.08185853137816732,0.03898199266122415,0.004092926568908334,0.02707769228559766
0.1,0.05163211416371706,0.03579121422344243,0.010326422832743067,0.030589733505627843,0.07531321984381145,0.043429193941070594,0.007531321984380933,0.03373090560643235,0.09334794089555593,0.04820134106440598,0.006223196059703519,0.0351509123652223,0.10722512500702287,0.05147821149497878,0.0053612562503514,0.03593021729152213,0.04289566829597168,0.029727437294178153,0.008579133659194091,0.02540123977002467,0.06258778583066464,0.036065847670867325,0.006258778583066229,0.028000380349529237,0.07750435417720096,0.04000682055893383,0.005166956945146582,0.029169715911246515,0.08986459913478285,0.04292853301221169,0.004493229956739202,0.029866113688566887
0.01,0.05185684589021855,0.03473129234671284,0.010371369178043361,0.029124763563496345,0.07874037867295916,0.04337634837005035,0.007874037867295782,0.032664154487009725,0.0984605876734648,0.048597081118666126,0.006564039178230758,0.034218772968141034,0.11523119276363841,0.05255440957052025,0.005761559638182269,0.035158533965138024,0.03708073487274566,0.024026060727392037,0.007416146974548951,0.019762346199224734,0.05820551716388561,0.03079031859555813,0.005820551716388351,0.0225148750999923,0.07514467104893534,0.03527501608660725,0.005009644736595549,0.023850569108027554,0.08764537333558065,0.03822385046994805,0.004382268666779067,0.024550380114404868
1,0.047586943086690266,0.03308743353378852,0.009517388617337752,0.02833445699196602,0.0697511096128996,0.040234187355772694,0.006975110961289684,0.03127189908118613,0.08517332434406427,0.044311484512302456,0.00567822162293744,0.0324831482698499,0.09921905725040733,0.04763228762780373,0.004960952862520532,0.033275008955583434,0.03851339962919265,0.026916462923383296,0.0077026799258383336,0.023121617319325174,0.056295297488622956,0.03264884528011406,0.005629529748862096,0.025476886074391622,0.06910500589920782,0.03603330055492666,0.004607000393280404,0.026481225200254536,0.08020113489521884,0.038651737573235576,0.0040100567447608915,0.027103124787111826
1,0.048064498005505926,0.03329700448093393,0.00961289960110088,0.028448227428507413,0.07079049384796898,0.04060012736614568,0.007079049384796617,0.031434918762156275,0.08697117815607619,0.04487825303684017,0.005798078543738227,0.03270617545647049,0.10073599640429237,0.048130650252770496,0.005036799820214802,0.03348073191522401,0.03814821057362773,0.02662843506903934,0.007629642114725354,0.022856152967395255,0.05733468172369234,0.03282820126514834,0.005733468172369029,0.02541167374304073,0.07003202427102646,0.036191215650964524,0.00466880161806831,0.02641400727107804,0.0816899825832912,0.038947243429176506,0.004084499129164526,0.027071059843748902
0.1,0.051098376313276024,0.0355894292302094,0.010219675262654866,0.030497968050639743,0.07424574414292938,0.04301780132691848,0.0074245744142927015,0.03353053096437559,0.09126917242541716,0.04750852374000824,0.006084611495027609,0.034859283489824644,0.10714085060958481,0.051253198825269033,0.0053570425304794965,0.03574825541619722,0.04241811337715602,0.029367809034207076,0.008483622675430963,0.02510112927692582,0.06171695039047138,0.03558276171700011,0.006171695039046907,0.02765030717794923,0.07711107365582336,0.039649762696813314,0.00514073824372141,0.028856982967466884,0.08781392213045677,0.04217160952994906,0.004390696106522874,0.029454025424117736
1,0.04660374178324625,0.03278387304512876,0.00932074835664896,0.028255332696593635,0.06798134726670038,0.03963874522735361,0.006798134726669772,0.031050634198282977,0.08548233046800383,0.044258893876119906,0.005698822031200076,0.032419560887452514,0.09913478285296927,0.047480926946124366,0.004956739142648628,0.03318499764558089,0.03775493005225013,0.026611313939608184,0.007550986010449837,0.0229474502312865,0.054244620484296874,0.03189526077564934,0.0054244620484295,0.025099847325112855,0.0681498960615765,0.03556821332825944,0.004543326404104986,0.026189186755089508,0.0798640373054666,0.03833217296160535,0.003993201865273276,0.026845453935987414
0.01,0.05345805944154166,0.03520041102793657,0.010691611888307966,0.02921231529861254,0.07871228720714647,0.04328803058888129,0.007871228720714512,0.032503977394842086,0.09711219731445586,0.04813589837478367,0.006474146487630168,0.03393522869125446,0.11399516826788021,0.052117171303815046,0.005699758413394345,0.0348794304977162,0.038035844710376986,0.02511530802193742,0.007607168942075206,0.020887409405022823,0.05918871846732963,0.031913865224748456,0.0059188718467327464,0.02366908877527457,0.07562222596775099,0.03624773181762362,0.005041481731183258,0.024950647544613676,0.08798247092533289,0.03916697076136729,0.0043991235462666825,0.025645188864512017
1,0.04660374178324625,0.03278387304512876,0.00932074835664896,0.028255332696593635,0.06798134726670038,0.03963874522735361,0.006798134726669772,0.031050634198282977,0.08548233046800383,0.044258893876119906,0.005698822031200076,0.032419560887452514,0.09913478285296927,0.047480926946124366,0.004956739142648628,0.03318499764558089,0.03775493005225013,0.026611313939608184,0.007550986010449837,0.0229474502312865,0.054244620484296874,0.03189526077564934,0.0054244620484295,0.025099847325112855,0.0681498960615765,0.03556821332825944,0.004543326404104986,0.026189186755089508,0.0798640373054666,0.03833217296160535,0.003993201865273276,0.026845453935987414
1,0.048064498005505926,0.03332268896193634,0.00961289960110088,0.028482405378579524,0.07059385358728018,0.04057090851456285,0.007059385358727738,0.03145151725128134,0.08691499522445081,0.04489450409330442,0.005794333014963203,0.03274080702026104,0.10065172200685432,0.04814607454214643,0.005032586100342898,0.033518094956123345,0.038007753244564305,0.02654528014330646,0.00760155064891267,0.022792478978219833,0.05730659025787966,0.03279822686119208,0.005730659025787761,0.025380226907700396,0.0699477498735884,0.03614372620818223,0.004663183324905773,0.026375866846539486,0.08126861059610091,0.03882156888869591,0.004063430529805007,0.027014959531427022
0.1,0.05188493735603124,0.036020432513172704,0.0103769874712059,0.030800419499223027,0.07511657958312265,0.04350348696108429,0.007511657958312048,0.03387169735770781,0.0940221360750604,0.04850176275971217,0.006268142405003814,0.03535648520689829,0.10753413113096241,0.051690825414854785,0.005376706556548381,0.0361140938968573,0.04340131468060003,0.029745116135158883,0.008680262936119754,0.025257973294380003,0.06272824315972808,0.03594977145169842,0.006272824315972572,0.02779263727140021,0.07657733580538233,0.03961277191515735,0.005105155720358676,0.028881629182910377,0.08812292825439631,0.04234136606855453,0.004406146412719855,0.02953168836245815
1,0.04660374178324625,0.03278387304512876,0.00932074835664896,0.028255332696593635,0.06798134726670038,0.03963874522735361,0.006798134726669772,0.031050634198282977,0.08548233046800383,0.044258893876119906,0.005698822031200076,0.032419560887452514,0.09913478285296927,0.047480926946124366,0.004956739142648628,0.03318499764558089,0.03775493005225013,0.026611313939608184,0.007550986010449837,0.0229474502312865,0.054244620484296874,0.03189526077560.1,0.047165571099499974,0.03300105207347277,0.009433114219899699,0.028368634942038142,0.06859935951457947,0.03985434000675288,0.006859935951457678,0.031151741180394533,0.08444294623293444,0.0440378596570891,0.00562952974886212,0.03239172916401991,0.09874150233159167,0.047419063193361276,0.004937075116579743,0.0331982263779783,0.03823248497106579,0.026930676944617215,0.007646496994212965,0.02322134202296019,0.054244620484296874,0.03206564070441047,0.0054244620484295,0.025315627683738302,0.06778470700601158,0.035648263598455056,0.0045189804670673255,0.02638146588508983,0.07890892746783527,0.0382762667169487,0.003945446373391699,0.027007024392616732
0.1,0.04761503455250295,0.03284944352440788,0.00952300691050029,0.028002977695376335,0.06921737176245857,0.03978999395234568,0.006921737176245584,0.03084059475429786,0.08545423900219114,0.044077630557577414,0.005696949266812563,0.03211159887799048,0.0986572279341536,0.04719153181392037,0.0049328613967078395,0.032850299218738714,0.03792347884712624,0.026555613791069438,0.007584695769425058,0.022833679794745102,0.05548064498005506,0.032212162139684496,0.005548064498005311,0.025156275499693733,0.06817798752738918,0.0355628045297136,0.004545199168492498,0.02614821902071202,0.07938648238665094,0.03820910854583823,0.003969324119332487,0.0267774226785822
0.1,0.04761503455250295,0.03284944352440788,0.00952300691050029,0.028002977695376335,0.06921737176245857,0.03978999395234568,0.006921737176245584,0.03084059475429786,0.08545423900219114,0.044077630557577414,0.005696949266812563,0.03211159887799048,0.0986572279341536,0.04719153181392037,0.0049328613967078395,0.032850299218738714,0.03792347884712624,0.026555613791069438,0.007584695769425058,0.022833679794745102,0.05548064498005506,0.032212162139684496,0.005548064498005311,0.025156275499693733,0.06817798752738918,0.0355628045297136,0.004545199168492498,0.02614821902071202,0.07938648238665094,0.03820910854583823,0.003969324119332487,0.0267774226785822
0.1,0.04761503455250295,0.03284944352440788,0.00952300691050029,0.028002977695376335,0.06921737176245857,0.03978999395234568,0.006921737176245584,0.03084059475429786,0.08545423900219114,0.044077630557577414,0.005696949266812563,0.03211159887799048,0.0986572279341536,0.04719153181392037,0.0049328613967078395,0.032850299218738714,0.03792347884712624,0.026555613791069438,0.007584695769425058,0.022833679794745102,0.05548064498005506,0.032212162139684496,0.005548064498005311,0.025156275499693733,0.06817798752738918,0.0355628045297136,0.004545199168492498,0.02614821902071202,0.07938648238665094,0.03820910854583823,0.003969324119332487,0.0267774226785822
0.1,0.04761503455250295,0.03284944352440788,0.00952300691050029,0.028002977695376335,0.06921737176245857,0.03978999395234568,0.006921737176245584,0.03084059475429786,0.08545423900219114,0.044077630557577414,0.005696949266812563,0.03211159887799048,0.0986572279341536,0.04719153181392037,0.0049328613967078395,0.032850299218738714,0.03792347884712624,0.026555613791069438,0.007584695769425058,0.022833679794745102,0.05548064498005506,0.032212162139684496,0.005548064498005311,0.025156275499693733,0.06817798752738918,0.0355628045297136,0.004545199168492498,0.02614821902071202,0.07938648238665094,0.03820910854583823,0.003969324119332487,0.0267774226785822
0.1,0.04761503455250295,0.03284944352440788,0.00952300691050029,0.028002977695376335,0.06921737176245857,0.03978999395234568,0.006921737176245584,0.03084059475429786,0.08545423900219114,0.044077630557577414,0.005696949266812563,0.03211159887799048,0.0986572279341536,0.04719153181392037,0.0049328613967078395,0.032850299218738714,0.03792347884712624,0.026555613791069438,0.007584695769425058,0.022833679794745102,0.05548064498005506,0.032212162139684496,0.005548064498005311,0.025156275499693733,0.06817798752738918,0.0355628045297136,0.004545199168492498,0.02614821902071202,0.07938648238665094,0.03820910854583823,0.003969324119332487,0.0267774226785822
0.1,0.04761503455250295,0.03284944352440788,0.00952300691050029,0.028002977695376335,0.06921737176245857,0.03978999395234568,0.006921737176245584,0.03084059475429786,0.08545423900219114,0.044077630557577414,0.005696949266812563,0.03211159887799048,0.0986572279341536,0.04719153181392037,0.0049328613967078395,0.032850299218738714,0.03792347884712624,0.026555613791069438,0.007584695769425058,0.022833679794745102,0.05548064498005506,0.032212162139684496,0.005548064498005311,0.025156275499693733,0.06817798752738918,0.0355628045297136,0.004545199168492498,0.02614821902071202,0.07938648238665094,0.03820910854583823,0.003969324119332487,0.0267774226785822
0.1,0.04761503455250295,0.03284944352440788,0.00952300691050029,0.028002977695376335,0.06921737176245857,0.03978999395234568,0.006921737176245584,0.03084059475429786,0.08545423900219114,0.044077630557577414,0.005696949266812563,0.03211159887799048,0.0986572279341536,0.04719153181392037,0.0049328613967078395,0.032850299218738714,0.03792347884712624,0.026555613791069438,0.007584695769425058,0.022833679794745102,0.05548064498005506,0.032212162139684496,0.005548064498005311,0.025156275499693733,0.06817798752738918,0.0355628045297136,0.004545199168492498,0.02614821902071202,0.07938648238665094,0.03820910854583823,0.003969324119332487,0.0267774226785822
